date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2011-09-19,30,26,0.0,11.6,7,44,No moonrise,01:25 PM,07:10 AM,07:24 PM,23,31,31,27,18,15,76,1.7,1016,30,10,99,12,32922
2011-09-20,29,26,0.0,11.6,7,36,12:03 AM,02:15 PM,07:10 AM,07:22 PM,23,31,31,28,22,12,78,4.6,1015,29,9,118,15,32922
2011-09-21,30,27,0.0,11.6,7,29,12:58 AM,03:03 PM,07:11 AM,07:21 PM,24,32,32,28,23,21,79,1.9,1016,30,10,114,15,32922
2011-09-22,30,26,0.0,11.6,7,21,01:56 AM,03:49 PM,07:11 AM,07:20 PM,24,32,32,28,21,26,80,8.8,1016,30,9,132,13,32922
2011-09-23,31,26,0.0,11.6,7,14,02:58 AM,04:31 PM,07:12 AM,07:19 PM,24,32,32,28,14,15,81,1.9,1014,31,10,143,9,32922
2011-09-24,31,25,0.0,11.6,7,6,04:02 AM,05:12 PM,07:12 AM,07:18 PM,24,32,32,28,11,12,81,1.0,1013,31,10,180,7,32922
2011-09-25,31,26,0.0,11.6,7,0,05:07 AM,05:52 PM,07:13 AM,07:16 PM,24,32,32,27,13,16,82,1.1,1013,31,10,163,8,32922
2011-09-26,30,25,0.0,11.6,7,0,06:13 AM,06:32 PM,07:13 AM,07:15 PM,23,30,30,27,19,29,82,4.8,1014,30,10,185,13,32922
2011-09-27,31,25,0.0,11.6,7,0,07:21 AM,07:13 PM,07:14 AM,07:14 PM,23,30,30,27,13,17,78,4.6,1013,31,10,172,8,32922
2011-09-28,30,25,0.0,11.6,7,1,08:29 AM,07:57 PM,07:14 AM,07:13 PM,23,31,31,27,16,9,78,4.2,1012,30,10,181,10,32922
2011-09-29,31,25,0.0,11.6,7,9,09:39 AM,08:45 PM,07:15 AM,07:12 PM,23,31,31,27,15,7,78,3.8,1011,31,10,155,9,32922
2011-09-30,30,25,0.0,11.6,6,16,10:47 AM,09:38 PM,07:15 AM,07:10 PM,22,30,30,27,10,7,74,5.4,1009,30,10,293,7,32922
2011-10-01,27,23,0.0,11.6,6,23,11:53 AM,10:34 PM,07:16 AM,07:09 PM,18,26,26,25,26,2,66,0.0,1011,27,10,253,17,32922
2011-10-02,27,20,0.0,11.6,6,30,12:54 PM,11:34 PM,07:17 AM,07:08 PM,14,24,24,23,15,0,57,0.0,1015,27,10,222,10,32922
2011-10-03,28,21,0.0,11.6,6,38,01:48 PM,No moonset,07:17 AM,07:07 PM,15,25,25,24,15,0,59,0.0,1018,28,10,188,9,32922
2011-10-04,27,22,0.0,11.6,6,45,02:35 PM,12:33 AM,07:18 AM,07:06 PM,17,26,26,24,23,5,63,0.0,1019,27,10,31,15,32922
2011-10-05,27,23,0.0,11.6,6,52,03:17 PM,01:32 AM,07:18 AM,07:05 PM,19,26,26,25,28,29,68,0.8,1019,27,10,50,19,32922
2011-10-06,28,24,0.0,11.6,7,59,03:55 PM,02:29 AM,07:19 AM,07:04 PM,19,27,27,25,33,25,70,2.4,1018,28,10,64,23,32922
2011-10-07,26,24,0.0,11.6,6,67,04:28 PM,03:25 AM,07:19 AM,07:02 PM,21,27,27,25,41,24,79,17.5,1019,26,9,72,24,32922
2011-10-08,24,23,0.0,5.9,5,74,05:00 PM,04:18 AM,07:20 AM,07:01 PM,21,26,26,24,58,82,85,34.4,1018,24,8,69,34,32922
2011-10-09,25,24,0.0,5.9,5,81,05:32 PM,05:11 AM,07:20 AM,07:00 PM,22,27,27,24,59,88,84,19.5,1012,25,9,73,37,32922
2011-10-10,28,22,0.0,11.4,6,89,06:02 PM,06:03 AM,07:21 AM,06:59 PM,22,27,27,25,19,33,85,2.6,1009,28,10,185,13,32922
2011-10-11,29,24,0.0,11.4,7,96,06:34 PM,06:55 AM,07:21 AM,06:58 PM,23,29,29,26,18,22,84,4.7,1009,29,10,196,11,32922
2011-10-12,29,24,0.0,11.4,7,100,07:09 PM,07:48 AM,07:22 AM,06:57 PM,22,29,29,26,12,17,80,0.8,1010,29,10,224,8,32922
2011-10-13,29,24,0.0,11.3,7,90,07:45 PM,08:40 AM,07:23 AM,06:56 PM,22,28,28,26,14,20,81,2.2,1009,29,10,263,9,32922
2011-10-14,27,23,0.0,11.3,6,82,08:25 PM,09:34 AM,07:23 AM,06:55 PM,19,26,26,25,18,7,72,0.4,1012,27,10,264,12,32922
2011-10-15,27,22,0.0,5.7,5,75,09:10 PM,10:27 AM,07:24 AM,06:54 PM,17,26,26,24,26,61,64,0.0,1017,27,10,128,17,32922
2011-10-16,28,24,0.0,11.3,7,68,09:58 PM,11:19 AM,07:24 AM,06:53 PM,19,27,27,26,28,28,67,0.0,1018,28,10,68,18,32922
2011-10-17,28,25,0.0,11.3,7,61,10:51 PM,12:09 PM,07:25 AM,06:52 PM,21,28,28,26,25,20,75,5.8,1014,28,10,109,16,32922
2011-10-18,26,24,0.0,5.6,5,53,11:47 PM,12:57 PM,07:26 AM,06:51 PM,23,28,28,25,31,72,89,5.4,1007,26,9,151,20,32922
2011-10-19,28,19,0.0,10.1,5,46,No moonrise,01:43 PM,07:26 AM,06:50 PM,21,27,27,25,38,39,81,1.4,1004,28,10,242,26,32922
2011-10-20,20,16,0.0,11.2,5,39,12:45 AM,02:25 PM,07:27 AM,06:49 PM,11,18,18,18,25,5,66,0.0,1016,20,10,292,18,32922
2011-10-21,21,15,0.0,11.2,5,31,01:46 AM,03:05 PM,07:27 AM,06:48 PM,10,17,17,17,20,0,61,0.0,1019,21,10,286,13,32922
2011-10-22,23,16,0.0,11.2,5,24,02:47 AM,03:44 PM,07:28 AM,06:47 PM,13,19,20,19,28,2,67,0.0,1016,23,10,182,18,32922
2011-10-23,25,18,0.0,11.2,6,17,03:51 AM,04:22 PM,07:29 AM,06:46 PM,15,21,23,21,25,2,66,0.0,1016,25,10,140,16,32922
2011-10-24,24,20,0.0,11.2,6,10,04:56 AM,05:02 PM,07:29 AM,06:45 PM,16,22,23,22,29,1,69,0.0,1017,24,10,253,19,32922
2011-10-25,26,20,0.0,11.1,6,2,06:04 AM,05:45 PM,07:30 AM,06:44 PM,17,24,24,23,31,11,69,0.2,1019,26,10,88,21,32922
2011-10-26,26,23,0.0,11.1,6,0,07:13 AM,06:31 PM,07:31 AM,06:43 PM,18,26,26,24,25,26,70,0.2,1017,26,10,94,16,32922
2011-10-27,28,21,0.0,10.1,6,0,08:23 AM,07:23 PM,07:31 AM,06:42 PM,19,26,26,24,13,25,72,0.1,1014,28,10,209,8,32922
2011-10-28,25,22,0.0,8.6,6,5,09:33 AM,08:19 PM,07:32 AM,06:41 PM,21,26,26,24,17,72,85,5.2,1013,25,9,148,11,32922
2011-10-29,24,20,0.0,7.1,5,12,10:38 AM,09:19 PM,07:33 AM,06:41 PM,20,25,25,23,27,78,86,13.8,1012,24,8,145,19,32922
2011-10-30,23,19,0.0,10.1,6,19,11:38 AM,10:21 PM,07:33 AM,06:40 PM,17,21,23,21,36,54,75,0.1,1017,23,10,45,26,32922
2011-10-31,23,21,0.0,8.6,5,23,12:29 PM,11:23 PM,07:34 AM,06:39 PM,20,25,25,22,36,66,85,11.0,1016,23,9,82,23,32922
2011-11-01,23,20,0.0,8.6,6,35,01:15 PM,No moonset,07:35 AM,06:38 PM,17,21,22,21,40,51,79,0.4,1019,23,10,61,28,32922
2011-11-02,24,20,0.0,11.0,6,43,01:54 PM,12:22 AM,07:36 AM,06:37 PM,17,23,23,22,31,42,72,0.3,1021,24,10,54,20,32922
2011-11-03,25,22,0.0,11.0,6,50,02:29 PM,01:19 AM,07:36 AM,06:37 PM,18,25,25,23,20,46,72,0.3,1018,25,10,94,13,32922
2011-11-04,23,16,0.0,11.0,6,58,03:02 PM,02:14 AM,07:37 AM,06:36 PM,15,20,21,20,32,15,75,0.0,1012,23,10,267,22,32922
2011-11-05,22,16,0.0,8.5,4,65,03:34 PM,03:07 AM,07:38 AM,06:35 PM,16,19,20,19,39,60,79,0.8,1016,22,10,133,28,32922
2011-11-06,23,21,0.0,11.0,6,73,04:04 PM,03:59 AM,07:38 AM,06:35 PM,18,25,25,22,36,34,75,0.8,1020,23,10,47,23,32922
2011-11-07,25,21,0.0,11.0,6,80,04:36 PM,04:50 AM,07:39 AM,06:34 PM,18,25,25,23,34,21,73,0.6,1021,25,10,49,22,32922
2011-11-08,25,22,0.0,10.1,6,88,05:09 PM,05:43 AM,07:40 AM,06:33 PM,17,25,25,23,33,17,71,0.2,1018,25,10,39,21,32922
2011-11-09,25,21,0.0,10.9,6,95,05:45 PM,06:35 AM,07:41 AM,06:33 PM,18,24,24,22,31,23,78,0.2,1015,25,10,100,21,32922
2011-11-10,24,19,0.0,10.9,6,100,06:24 PM,07:29 AM,07:41 AM,06:32 PM,16,21,22,21,24,12,74,0.0,1013,24,10,317,16,32922
2011-11-11,19,13,0.0,10.9,5,89,07:08 PM,08:22 AM,07:42 AM,06:32 PM,10,16,16,16,32,3,66,0.0,1019,19,10,171,23,32922
2011-11-12,22,15,0.0,10.9,5,82,07:55 PM,09:15 AM,07:43 AM,06:31 PM,13,19,19,19,23,7,70,0.0,1024,22,10,54,15,32922
2011-11-13,24,19,0.0,10.9,6,74,08:47 PM,10:06 AM,07:44 AM,06:31 PM,16,21,22,21,24,29,72,0.0,1023,24,10,101,15,32922
2011-11-14,26,21,0.0,10.9,6,67,09:42 PM,10:55 AM,07:44 AM,06:30 PM,20,24,24,23,22,17,81,0.1,1020,26,10,100,14,32922
2011-11-15,27,23,0.0,10.1,6,59,10:39 PM,11:41 AM,07:45 AM,06:30 PM,22,27,27,24,26,38,89,2.8,1017,27,10,151,15,32922
2011-11-16,27,23,0.0,10.8,6,52,11:38 PM,12:23 PM,07:46 AM,06:29 PM,23,27,27,25,25,39,89,0.3,1016,27,9,170,15,32922
2011-11-17,27,22,0.0,10.8,6,44,No moonrise,01:03 PM,07:47 AM,06:29 PM,21,26,26,24,24,27,82,0.2,1016,27,10,188,15,32922
2011-11-18,22,20,0.0,10.8,6,37,12:37 AM,01:41 PM,07:48 AM,06:28 PM,16,21,22,21,40,46,73,0.1,1022,22,10,51,27,32922
2011-11-19,25,21,0.0,10.1,6,29,01:38 AM,02:17 PM,07:48 AM,06:28 PM,19,25,25,23,31,51,78,0.1,1023,25,10,87,20,32922
2011-11-20,26,22,0.0,10.8,6,22,02:39 AM,02:55 PM,07:49 AM,06:28 PM,20,25,25,23,30,40,82,0.1,1024,26,10,71,20,32922
2011-11-21,25,22,0.0,10.8,6,14,03:44 AM,03:35 PM,07:50 AM,06:27 PM,21,26,26,23,25,29,85,8.3,1022,25,9,72,15,32922
2011-11-22,26,22,0.0,10.8,6,6,04:49 AM,04:18 PM,07:51 AM,06:27 PM,20,26,26,24,22,16,81,0.1,1021,26,10,136,14,32922
2011-11-23,26,20,0.0,10.8,6,0,05:58 AM,05:06 PM,07:52 AM,06:27 PM,19,25,25,23,27,17,81,0.0,1018,26,10,239,17,32922
2011-11-24,22,19,0.0,6.9,6,0,07:07 AM,06:00 PM,07:52 AM,06:27 PM,16,21,21,21,33,39,73,0.1,1021,22,10,73,22,32922
2011-11-25,23,20,0.0,8.5,6,0,08:15 AM,06:59 PM,07:53 AM,06:27 PM,15,22,23,22,32,38,65,0.1,1023,23,10,81,21,32922
2011-11-26,25,21,0.0,10.7,6,1,09:19 AM,08:01 PM,07:54 AM,06:26 PM,16,25,25,23,34,19,68,0.1,1022,25,10,96,22,32922
2011-11-27,25,21,0.0,10.0,6,8,10:16 AM,09:05 PM,07:55 AM,06:26 PM,17,25,25,23,32,43,71,0.2,1018,25,10,126,20,32922
2011-11-28,26,17,0.0,10.0,6,16,11:06 AM,10:08 PM,07:55 AM,06:26 PM,18,22,24,22,32,37,80,0.3,1014,26,9,193,22,32922
2011-11-29,20,16,0.0,10.7,5,24,11:49 AM,11:08 PM,07:56 AM,06:26 PM,13,18,18,18,22,16,73,0.0,1015,20,10,270,15,32922
2011-11-30,18,14,0.0,10.7,5,31,12:27 PM,No moonset,07:57 AM,06:26 PM,11,16,16,16,19,5,74,0.0,1016,18,10,305,13,32922
2011-12-01,21,11,0.0,10.7,5,37,01:02 PM,12:05 AM,07:58 AM,06:26 PM,12,16,16,16,30,9,74,0.2,1021,21,10,178,21,32922
2011-12-02,22,18,0.0,10.0,5,44,01:34 PM,12:59 AM,07:58 AM,06:26 PM,14,20,20,20,33,45,71,0.2,1025,22,10,38,22,32922
2011-12-03,23,20,0.0,10.0,6,52,02:05 PM,01:52 AM,07:59 AM,06:26 PM,15,21,23,21,35,47,68,0.2,1026,23,10,64,23,32922
2011-12-04,23,20,0.0,10.0,6,59,02:36 PM,02:44 AM,08:00 AM,06:26 PM,16,22,24,22,33,34,69,0.1,1023,23,10,80,21,32922
2011-12-05,25,21,0.0,10.3,6,66,03:09 PM,03:36 AM,08:01 AM,06:26 PM,18,24,24,22,27,16,76,0.1,1020,25,10,102,17,32922
2011-12-06,24,20,0.0,6.7,5,74,03:44 PM,04:28 AM,08:01 AM,06:26 PM,18,23,23,22,18,45,77,0.1,1019,24,10,108,11,32922
2011-12-07,26,15,0.0,10.0,6,81,04:22 PM,05:22 AM,08:02 AM,06:26 PM,16,21,22,21,28,12,75,0.1,1017,26,10,229,18,32922
2011-12-08,19,11,0.0,8.4,5,88,05:04 PM,06:15 AM,08:03 AM,06:27 PM,11,15,16,15,25,58,75,0.1,1021,19,10,185,18,32922
2011-12-09,24,20,0.0,10.0,6,95,05:51 PM,07:09 AM,08:03 AM,06:27 PM,18,22,23,22,25,59,78,0.0,1020,24,10,74,16,32922
2011-12-10,25,21,0.0,10.0,6,100,06:41 PM,08:02 AM,08:04 AM,06:27 PM,18,24,24,22,24,70,76,0.2,1021,25,10,59,16,32922
2011-12-11,24,21,0.0,10.0,6,100,07:36 PM,08:52 AM,08:05 AM,06:27 PM,19,22,23,22,28,42,81,9.4,1021,24,9,62,18,32922
2011-12-12,23,20,0.0,6.7,6,83,08:33 PM,09:39 AM,08:05 AM,06:27 PM,19,21,23,21,29,57,84,7.4,1022,23,10,74,19,32922
2011-12-13,24,20,0.0,10.2,6,76,09:33 PM,10:23 AM,08:06 AM,06:28 PM,18,22,23,22,33,50,78,1.0,1024,24,10,42,22,32922
2011-12-14,23,20,0.0,10.2,6,68,10:31 PM,11:04 AM,08:07 AM,06:28 PM,16,21,22,21,31,31,73,0.2,1024,23,10,60,21,32922
2011-12-15,23,20,0.0,10.0,6,61,11:32 PM,11:42 AM,08:07 AM,06:28 PM,16,21,23,21,25,54,74,0.2,1023,23,10,87,16,32922
2011-12-16,23,21,0.0,6.7,5,54,No moonrise,12:18 PM,08:08 AM,06:29 PM,17,22,24,22,12,76,76,0.7,1022,23,9,90,8,32922
2011-12-17,24,19,0.0,10.2,6,46,12:31 AM,12:55 PM,08:09 AM,06:29 PM,17,21,22,21,14,5,77,0.0,1021,24,10,284,9,32922
2011-12-18,20,15,0.0,10.2,5,39,01:33 AM,01:32 PM,08:09 AM,06:30 PM,13,18,18,18,28,13,73,0.1,1023,20,10,184,19,32922
2011-12-19,22,17,0.0,10.2,5,32,02:35 AM,02:12 PM,08:10 AM,06:30 PM,14,19,20,19,28,38,71,0.0,1024,22,10,104,18,32922
2011-12-20,24,19,0.0,10.0,6,25,03:41 AM,02:56 PM,08:10 AM,06:31 PM,16,21,23,21,31,30,74,0.0,1022,24,10,138,20,32922
2011-12-21,25,20,0.0,10.2,6,17,04:47 AM,03:45 PM,08:11 AM,06:31 PM,17,23,23,22,30,10,74,0.0,1021,25,10,158,19,32922
2011-12-22,25,20,0.0,10.2,6,10,05:54 AM,04:40 PM,08:11 AM,06:32 PM,19,23,23,22,26,10,81,0.1,1020,25,10,167,15,32922
2011-12-23,26,20,0.0,10.2,6,3,06:59 AM,05:41 PM,08:12 AM,06:32 PM,20,24,24,23,20,11,82,0.0,1021,26,10,168,12,32922
2011-12-24,24,20,0.0,10.0,6,0,07:59 AM,06:44 PM,08:12 AM,06:33 PM,20,22,24,22,21,40,88,1.2,1023,24,10,119,14,32922
2011-12-25,25,20,0.0,10.2,6,0,08:53 AM,07:48 PM,08:13 AM,06:33 PM,20,25,25,23,13,31,84,0.8,1023,25,10,120,8,32922
2011-12-26,22,20,0.0,6.7,6,4,09:40 AM,08:50 PM,08:13 AM,06:34 PM,19,21,23,21,24,59,86,1.4,1022,22,9,146,16,32922
2011-12-27,24,17,0.0,10.0,6,12,10:21 AM,09:50 PM,08:13 AM,06:34 PM,18,21,22,21,33,33,83,2.0,1016,24,10,208,22,32922
2011-12-28,16,11,0.0,10.2,4,19,10:58 AM,10:47 PM,08:14 AM,06:35 PM,6,13,14,13,20,3,60,0.0,1020,16,10,317,15,32922
2011-12-29,18,11,0.0,10.2,4,26,11:33 AM,11:42 PM,08:14 AM,06:36 PM,7,14,14,14,12,14,60,0.0,1020,18,10,275,7,32922
2011-12-30,22,13,0.0,10.2,5,33,12:05 PM,No moonset,08:14 AM,06:36 PM,13,18,18,18,10,5,76,0.0,1020,22,10,213,6,32922
2011-12-31,24,16,0.0,10.2,5,37,12:36 PM,12:35 AM,08:15 AM,06:37 PM,16,20,20,20,16,7,76,0.0,1021,24,10,211,10,32922
2012-01-01,24,17,0.0,10.2,5,48,01:09 PM,01:28 AM,08:15 AM,06:38 PM,15,20,20,20,11,10,74,0.0,1023,24,10,255,6,32922
2012-01-02,19,13,0.0,10.0,5,55,01:43 PM,02:20 AM,08:15 AM,06:38 PM,12,17,17,17,27,34,72,0.7,1021,19,9,286,18,32922
2012-01-03,11,6,0.0,10.2,3,62,02:19 PM,03:13 AM,08:15 AM,06:39 PM,-2,4,8,4,34,0,49,0.0,1026,11,10,316,26,32922
2012-01-04,14,6,0.0,10.2,3,70,02:59 PM,04:06 AM,08:16 AM,06:40 PM,2,7,9,7,20,0,59,0.0,1028,14,10,321,13,32922
2012-01-05,16,8,0.0,10.2,4,77,03:44 PM,05:00 AM,08:16 AM,06:40 PM,6,11,13,11,27,0,64,0.0,1025,16,10,294,17,32922
2012-01-06,20,12,0.0,10.3,5,84,04:33 PM,05:53 AM,08:16 AM,06:41 PM,11,15,16,15,16,7,74,0.0,1022,20,10,252,10,32922
2012-01-07,18,14,0.0,8.4,5,92,05:27 PM,06:44 AM,08:16 AM,06:42 PM,10,15,16,15,27,54,72,0.6,1020,18,10,205,19,32922
2012-01-08,23,15,0.0,10.3,5,99,06:23 PM,07:34 AM,08:16 AM,06:43 PM,13,19,19,19,12,8,68,0.0,1023,23,10,160,7,32922
2012-01-09,19,15,0.0,8.4,5,100,07:23 PM,08:19 AM,08:16 AM,06:44 PM,13,16,18,16,22,59,78,1.4,1022,19,10,150,14,32922
2012-01-10,23,18,0.0,10.3,6,87,08:24 PM,09:02 AM,08:16 AM,06:44 PM,16,21,21,21,16,6,74,0.0,1018,23,10,177,10,32922
2012-01-11,23,18,0.0,8.4,6,79,09:25 PM,09:42 AM,08:16 AM,06:45 PM,17,21,21,21,35,37,81,0.5,1011,23,10,204,23,32922
2012-01-12,23,16,0.0,10.3,5,72,10:26 PM,10:20 AM,08:16 AM,06:46 PM,16,20,21,20,25,8,78,0.0,1013,23,10,249,16,32922
2012-01-13,19,13,0.0,10.3,5,65,11:27 PM,10:57 AM,08:16 AM,06:47 PM,8,15,16,15,23,28,61,0.1,1019,19,10,290,16,32922
2012-01-14,14,9,0.0,10.0,4,58,No moonrise,11:34 AM,08:16 AM,06:48 PM,2,10,12,10,24,37,53,0.0,1026,14,10,317,18,32922
2012-01-15,18,9,0.0,10.3,4,50,12:29 AM,12:13 PM,08:16 AM,06:48 PM,4,12,14,12,26,25,53,0.0,1029,18,10,238,16,32922
2012-01-16,20,14,0.0,10.3,5,43,01:33 AM,12:54 PM,08:16 AM,06:49 PM,11,18,18,18,28,46,67,0.1,1030,20,10,78,19,32922
2012-01-17,23,16,0.0,10.3,5,36,02:37 AM,01:40 PM,08:16 AM,06:50 PM,14,20,20,20,22,18,71,0.0,1025,23,10,161,13,32922
2012-01-18,24,16,0.0,10.4,5,28,03:42 AM,02:31 PM,08:16 AM,06:51 PM,15,20,20,20,24,22,75,0.2,1019,24,10,238,15,32922
2012-01-19,20,14,0.0,10.4,5,21,04:45 AM,03:27 PM,08:16 AM,06:52 PM,10,17,17,17,22,7,65,0.0,1020,20,10,190,15,32922
2012-01-20,23,14,0.0,10.4,5,14,05:46 AM,04:27 PM,08:15 AM,06:53 PM,12,18,19,18,19,0,66,0.0,1022,23,10,142,12,32922
2012-01-21,23,17,0.0,10.4,5,7,06:41 AM,05:30 PM,08:15 AM,06:53 PM,15,20,20,20,20,21,72,0.0,1020,23,10,191,12,32922
2012-01-22,24,16,0.0,10.4,5,0,07:31 AM,06:33 PM,08:15 AM,06:54 PM,15,20,20,20,16,10,75,0.0,1020,24,10,132,9,32922
2012-01-23,24,19,0.0,10.4,6,0,08:14 AM,07:34 PM,08:15 AM,06:55 PM,18,21,22,21,21,24,82,0.2,1020,24,10,138,13,32922
2012-01-24,25,19,0.0,10.4,6,0,08:54 AM,08:32 PM,08:14 AM,06:56 PM,19,21,23,21,19,24,84,0.0,1021,25,10,138,12,32922
2012-01-25,24,20,0.0,10.4,6,8,09:30 AM,09:29 PM,08:14 AM,06:57 PM,18,21,23,21,22,10,82,0.0,1021,24,10,118,14,32922
2012-01-26,24,20,0.0,10.4,6,15,10:03 AM,10:24 PM,08:14 AM,06:58 PM,19,23,23,22,29,25,84,0.7,1018,24,10,155,18,32922
2012-01-27,23,19,0.0,6.8,5,22,10:35 AM,11:17 PM,08:13 AM,06:58 PM,18,21,22,21,31,40,82,0.1,1016,23,10,239,21,32922
2012-01-28,20,15,0.0,10.5,5,29,11:08 AM,No moonset,08:13 AM,06:59 PM,11,17,17,17,18,4,67,0.0,1020,20,10,199,12,32922
2012-01-29,21,15,0.0,10.9,5,37,11:41 AM,12:10 AM,08:12 AM,07:00 PM,12,18,18,18,26,5,69,0.0,1024,21,10,184,17,32922
2012-01-30,21,16,0.0,10.9,5,44,12:16 PM,01:03 AM,08:12 AM,07:01 PM,11,18,18,18,32,4,64,0.0,1027,21,10,42,22,32922
2012-01-31,22,17,0.0,10.9,5,48,12:55 PM,01:56 AM,08:11 AM,07:02 PM,13,19,19,19,27,33,69,0.0,1027,22,10,84,18,32922
2012-02-01,23,18,0.0,10.1,6,61,01:37 PM,02:49 AM,08:11 AM,07:03 PM,15,20,21,20,22,26,74,0.0,1024,23,10,122,14,32922
2012-02-02,24,19,0.0,10.9,6,68,02:23 PM,03:42 AM,08:10 AM,07:03 PM,17,21,22,21,18,27,79,0.0,1021,24,10,173,11,32922
2012-02-03,23,20,0.0,10.1,6,76,03:15 PM,04:33 AM,08:10 AM,07:04 PM,17,21,22,21,33,52,77,0.0,1023,23,10,72,22,32922
2012-02-04,24,20,0.0,11.0,6,83,04:10 PM,05:24 AM,08:09 AM,07:05 PM,17,21,23,21,29,52,78,0.1,1021,24,10,102,19,32922
2012-02-05,25,20,0.0,11.0,6,91,05:09 PM,06:11 AM,08:09 AM,07:06 PM,19,22,23,22,12,30,85,3.3,1018,25,10,123,8,32922
2012-02-06,24,20,0.0,11.0,6,99,06:09 PM,06:56 AM,08:08 AM,07:07 PM,19,22,23,22,13,20,84,6.3,1018,24,10,111,8,32922
2012-02-07,21,20,0.0,5.5,5,100,07:11 PM,07:38 AM,08:07 AM,07:07 PM,19,21,21,21,23,80,90,4.1,1017,21,10,22,16,32922
2012-02-08,22,18,0.0,8.6,4,86,08:14 PM,08:17 AM,08:07 AM,07:08 PM,17,20,20,20,27,57,85,0.1,1018,22,10,222,19,32922
2012-02-09,22,18,0.0,7.0,5,79,09:17 PM,08:56 AM,08:06 AM,07:09 PM,14,19,20,19,27,56,71,0.0,1020,22,10,41,18,32922
2012-02-10,25,19,0.0,11.1,6,71,10:20 PM,09:34 AM,08:05 AM,07:10 PM,18,22,23,22,20,55,82,6.4,1017,25,10,134,13,32922
2012-02-11,19,13,0.0,11.1,5,64,11:25 PM,10:13 AM,08:04 AM,07:10 PM,12,16,17,16,33,39,76,5.0,1014,19,10,299,25,32922
2012-02-12,11,5,0.0,11.1,3,56,No moonrise,10:55 AM,08:04 AM,07:11 PM,2,5,8,5,29,25,63,0.1,1025,11,10,296,24,32922
2012-02-13,17,7,0.0,11.1,4,49,12:30 AM,11:40 AM,08:03 AM,07:12 PM,6,12,13,12,20,16,64,0.0,1023,17,10,188,13,32922
2012-02-14,23,16,0.0,11.1,5,41,01:35 AM,12:29 PM,08:02 AM,07:13 PM,13,19,20,19,26,10,68,0.0,1020,23,10,181,16,32922
2012-02-15,25,17,0.0,11.1,6,34,02:38 AM,01:23 PM,08:01 AM,07:13 PM,17,21,22,21,22,9,77,0.0,1021,25,10,178,13,32922
2012-02-16,25,20,0.0,10.1,6,26,03:39 AM,02:20 PM,08:01 AM,07:14 PM,18,23,23,22,21,41,80,0.1,1021,25,10,182,13,32922
2012-02-17,25,19,0.0,8.6,6,18,04:34 AM,03:21 PM,08:00 AM,07:15 PM,19,21,22,21,15,52,85,2.5,1017,25,10,292,9,32922
2012-02-18,24,20,0.0,10.1,6,11,05:25 AM,04:21 PM,07:59 AM,07:16 PM,19,21,22,21,15,47,88,1.2,1015,24,9,242,9,32922
2012-02-19,26,19,0.0,10.1,6,3,06:10 AM,05:22 PM,07:58 AM,07:16 PM,19,24,24,22,39,31,81,0.9,1011,26,10,229,25,32922
2012-02-20,19,14,0.0,8.7,5,0,06:50 AM,06:20 PM,07:57 AM,07:17 PM,12,16,17,16,26,50,76,0.2,1019,19,10,174,19,32922
2012-02-21,23,16,0.0,11.6,5,0,07:27 AM,07:18 PM,07:56 AM,07:18 PM,13,19,20,19,18,25,69,0.0,1022,23,10,113,11,32922
2012-02-22,24,18,0.0,10.2,6,0,08:01 AM,08:13 PM,07:55 AM,07:18 PM,17,21,22,21,22,39,80,0.0,1017,24,10,196,14,32922
2012-02-23,26,19,0.0,11.6,6,4,08:34 AM,09:07 PM,07:54 AM,07:19 PM,19,24,24,22,30,17,81,0.0,1013,26,10,217,18,32922
2012-02-24,27,19,0.0,11.6,6,11,09:07 AM,10:00 PM,07:53 AM,07:20 PM,18,24,24,23,32,5,75,0.0,1015,27,10,223,19,32922
2012-02-25,22,16,0.0,10.2,5,19,09:40 AM,10:53 PM,07:53 AM,07:20 PM,12,18,19,18,29,55,67,0.5,1021,22,10,168,21,32922
2012-02-26,21,16,0.0,5.8,4,27,10:15 AM,11:46 PM,07:52 AM,07:21 PM,14,19,19,19,31,76,72,0.0,1025,21,10,79,21,32922
2012-02-27,25,21,0.0,11.6,6,34,10:52 AM,No moonset,07:51 AM,07:22 PM,19,24,24,22,26,50,84,8.6,1025,25,10,121,15,32922
2012-02-28,24,19,0.0,11.6,6,42,11:32 AM,12:39 AM,07:50 AM,07:22 PM,19,21,23,21,15,12,85,0.5,1024,24,10,64,10,32922
2012-02-29,26,20,0.0,11.6,6,49,12:16 PM,01:32 AM,07:49 AM,07:23 PM,20,24,24,23,23,26,83,1.1,1022,26,10,141,15,32922
2012-03-01,27,20,0.0,11.6,6,55,01:05 PM,02:23 AM,07:48 AM,07:24 PM,20,25,25,23,19,19,81,0.3,1018,27,10,216,11,32922
2012-03-02,26,20,0.0,10.2,6,62,01:57 PM,03:13 AM,07:47 AM,07:24 PM,19,25,25,23,19,26,80,0.0,1016,26,10,201,11,32922
2012-03-03,27,21,0.0,11.6,6,69,02:53 PM,04:01 AM,07:46 AM,07:25 PM,20,26,26,24,34,9,77,0.0,1012,27,10,194,20,32922
